Date_x,"BPS(지배, Adj.)(원/주)",BPS증가율(YoY)(비율),"BS_Accounts Receivable - Trade, Gross",BS_Additional Paid-In Capital,BS_Cash & Equivalents,BS_Compensation Rate - Domestic,BS_Construction in Progress - Gross,BS_Earnings Quality Score,BS_Expected Rate of Return - Domestic,BS_Income Taxes Payable,BS_Land/Improvements - Gross,BS_Long Term Investments,BS_Notes Receivable - Short Term,BS_Number of Common Shareholders,BS_Other Current Assets,BS_Other Current Liabilities,"BS_Other Equity, Total",BS_Other Long Term Assets,"BS_Other Long Term Assets, Total",BS_Other Long Term Liabilities,BS_Pension Benefits - Overfunded,BS_Pension Benefits - Underfunded,BS_Prepaid Benefits - Domestic,BS_Provision for Doubtful Accounts,BS_Receivables - Other,BS_Restricted Cash - Current,BS_Total Common Shares Outstanding,BS_Total Funded Status,CAPEX(천원),CF_Accounts Payable,CF_Cash from Financing Activities,"CF_Investment, Net",CF_Net Changes in Working Capital,CF_Options Exercised,CF_Other Financing Cash Flow,CF_Other Investing Cash Flow,CF_Other Non-Cash Items,CF_Purchase of Fixed Assets,CF_Purchase of Investments,CF_Sale/Maturity of Investment,CF_Total Cash Dividends Paid,CF_Unusual Items,EBITDA2증가율(YoY)(비율),"EPS(지배, Adj.)(원/주)",EPS증가율(YoY)(비율),"FS_Accounts Receivable Turnover, TTM","FS_Average Receivables Collection Days, TTM",FS_Dividend Coverage - %,"FS_Dividend Yield - Common Stock - Net - Issue Specific - %, TTM.2","FS_Dividend Yield - Common Stock - Net - Issue Specific - %, TTM.3",FS_Free Cash Flow Net of Dividends,FS_Income Tax Rate - %,FS_Income before Tax Margin - %,"FS_Income before Tax Margin - %, TTM",FS_Market Capitalization,FS_Net Cash Flow from Operating Activities,FS_Operating Profit before Non-Recurring Income/Expense,"FS_Reinvestment Rate - %, TTM",FS_Shares used to calculate Diluted EPS - Total,"FS_Tax Complement, TTM",Free Cash Flow2(천원),Gross Investment (GI),"IS_Amort of Intangibles, Supplemental",IS_Compensation Rate - Domestic,IS_Current Tax - Domestic,IS_Deferred Tax - Domestic,IS_Deferred Tax - Total,IS_Expected Rate of Return - Domestic,IS_Income Tax - Total,IS_Interest/Invest Income - Non-Operating,"IS_Other, Net",IS_Provision for Income Taxes,"IS_Rental Expense, Supplemental","IS_Research & Development Exp, Supplemental",IS_Selling/General/Administrative Expense,IS_Total Plan Expected Return,IS_Total Plan Interest Cost,IS_Total Plan Other Expense,IS_Total Plan Service Cost,IS_Unusual Expense (Income),ROE(지배)(비율),ROGI(%),단기투자자산,매입채무회전율,매출액(천원),매출액이익률(비율),매출액증가율(YoY)(연도),매출총이익(천원),무형자산회전율s,부채비율(비율),비유동비율(천원),순부채(천원),순이익률(비율),순이익증가율(YoY)(비율),영업이익증가율(YoY)(연도),운전자본증감(천원),유동비율(비율),유형자산감상비 누계,인당매출s,인당영업이익s,자기자본비율,자본금(천원),재고자산회전율(비율),투자비 대비 매출 (Rev/GI)s,EV_EBITDA
2015-10-01,4.286498736204512,0.0789021810991454,1689,338,3602,0.08,258,73,0.094,655,148,270,250,448236,22,129,95,34,176,24,1,0,3,-49,252,66,4571,1,102.48,-2.0,-1052.7,-37.5,-330.5,0.2,0.0,8.2,630.0,-300.2,-3022.8,3078.1,-1052.7,-3.9,0.0188234205901396,0.12,0.0909090909090908,3.85,95.0,128.91500000000002,2.27,2.09,-36.74,27.22,29.94,30.49,38165.99,483.7,604.85,13.3,4571.46,0.72,1006.5,5466,8.0,0.08,168.2,-2.1,-3.5,0.096,393.5,112.3,9.4,196.7,14.1,26.9,130.9,0.0,-0.3,0.0,4.6,3.8,23.65,0.4976167778836987,4455,75.635,2413.9,37.33,0.0836812570145904,901.2,1026.9,22.72001823985408,0.3875968992248062,-4455,21.79,0.002477606251191,0.0090664875755539,-1008.7,3.82,-1091,0.0524561971087537,0.0131349077968295,81.48629818857408,173,0.3277528852681602,1.783882537514669,13.61
2016-01-01,4.049509222298894,-0.0174645811767927,1754,338,4065,0.08,286,89,0.094,710,150,289,152,448236,29,149,112,43,188,17,1,0,3,-44,272,74,4571,0,115.66,37.0,-1041.6,-46.2,-344.6,0.2,0.0,-7.5,835.4,-416.3,-3711.4,3819.2,-1041.6,-8.0,0.1248528257456829,0.12,0.0909090909090908,3.94,92.92,109.9,2.06,1.85,448.84,27.93,30.16,30.02,42031.28,564.5,625.74,13.59,4571.46,0.72,1455.5,5647,9.6,0.08,160.6,-0.9,-4.7,0.096,206.7,107.2,7.1,206.7,10.5,29.9,138.0,0.0,-0.1,0.0,4.3,0.0,23.15,0.4564957831896144,4872,26.22931034482759,2453.7,38.05,0.1385550554498631,932.4,1060.077777777778,22.02680965147453,0.383485254691689,-4872,21.73,0.0715290335543499,0.1288111131156415,-1241.3,3.9,-1125,0.0528693773184878,0.0132133450943899,81.94920467527902,173,0.3144559784698193,1.779118004131225,14.29
2016-04-01,4.199878246490143,-0.0969283271451602,1754,333,3792,0.08,332,86,0.094,792,148,273,238,448236,25,235,107,45,200,20,2,0,3,-44,275,76,4571,0,128.46,-18.5,-486.9,-46.2,-219.4,0.2,0.0,-1.8,209.2,-128.5,-1600.1,1523.4,-486.9,2.2,0.1066020995373058,0.11,0.0999999999999998,3.91,93.62,114.475,2.1,1.94,-156.72,28.39,28.59,29.81,39648.55,458.65,607.45,14.46,4571.54,0.72,326.0,5695,6.3,0.08,163.6,-4.3,-15.7,0.096,407.3,-0.3,112.6,203.7,16.3,29.9,138.2,0.0,-0.1,0.0,4.3,2.2,24.14,0.4567983676497868,4608,40.95384615384616,2509.6,36.48,0.1076977401129944,912.3,826.0176838810642,24.69162995594714,0.393942731277533,-4608,20.47,0.0742212000836293,0.112295533909208,-330.6,3.54,-1154,0.0529434619844691,0.0132440292839441,80.19784490372726,169,0.3240284054228534,1.774414703718201,13.23
2016-07-01,4.186475648771261,0.0127685069767729,1754,341,3868,0.08,345,83,0.094,771,151,305,265,448236,29,149,96,45,199,23,1,0,3,-44,244,78,4571,0,91.14,-11.7,-584.4,-46.2,-244.1,0.2,0.0,4.8,443.0,-219.6,-3054.9,2714.8,-584.4,6.0,0.0457299141277496,0.12,0.0909090909090908,3.74,97.83,119.05,2.47,2.32,371.28,28.82,29.27,29.48,35585.26,560.13,647.83,12.77,4571.9,0.72,787.4,6018,6.1,0.08,165.2,-0.3,-1.3,0.096,436.2,-0.4,113.5,218.1,18.1,29.9,126.1,0.0,-0.1,0.0,4.3,4.0,23.09,0.4407660253568578,5014,35.60217391304348,2586.1,36.67,0.074184839044652,948.4,577.5331250575348,22.0305923416487,0.3778872805666769,-5014,20.83,0.029625382262997,0.0471698113207548,-617.6,3.93,-1222,0.052606392863401,0.0130723592415094,81.94666442331959,172,0.3151474530831099,1.746529566757544,11.17
2016-10-01,3.741884174647418,-0.1270534753590816,1754,340,3001,0.08,299,83,0.094,778,153,810,235,448236,32,128,89,46,198,26,3,0,3,-44,265,76,4571,0,93.18,-7.6,-1034.6,-46.2,-288.7,0.2,0.0,7.3,643.7,-312.7,-6107.7,4927.9,-1034.6,11.3,0.0788506060193381,0.12,0.0,3.68,99.46,231.26,2.53,2.4,15.58,28.06,29.84,29.46,33996.57,558.21,648.73,13.02,4572.46,0.72,1243.6,6530,7.6,0.08,159.6,-1.9,-3.3,0.096,429.1,0.0,121.7,214.5,18.8,29.9,138.1,0.0,-0.1,0.0,4.3,5.6,23.22,0.4217405801933979,4410,32.82244897959183,2562.8,37.24,0.0616844111189363,954.5,329.5015415054788,23.08410245774137,0.4311936119464897,-4410,21.47,0.0460076045627377,0.0698835274542428,-888.8,3.56,-1228,0.0521129228422419,0.0129748922924697,81.24526076333305,168,0.3323563740111529,1.697374181020629,10.77
2017-01-01,3.095832584844304,-0.2355042512813913,1754,363,2208,0.08,303,83,0.094,788,272,995,131,448236,62,139,66,48,202,24,12,0,3,-44,291,88,4571,0,99.05,-2.8,-1035.0,-46.2,-290.0,0.2,0.0,12.5,816.2,-411.7,-9905.7,7763.5,-1035.0,19.7,0.0242342303051448,0.12,0.0,3.82,95.85,343.47,3.97,2.34,454.61,26.96,28.81,29.13,36029.47,553.66,637.91,15.72,4573.3,0.72,1686.0,7117,7.6,0.08,128.4,5.8,12.1,0.096,397.3,100.5,7.2,198.6,20.0,28.8,142.3,0.0,-0.1,0.0,4.3,8.7,21.95,0.3982607333124412,4938,28.22105263157895,2557.0,37.18,0.0420996861882057,948.4,77.00206643986196,20.83294161887751,0.4298204380934474,-4938,21.05,0.0090005625351585,0.0054339140163017,-1133.2,3.83,-1323,0.0522296262240746,0.0128901514866204,82.7588889753365,176,0.3087791329549571,1.622140875590797,10.76
2017-04-01,3.116077943072008,-0.2580551720335874,1754,372,2305,0.08,337,87,0.094,902,273,938,171,448236,28,251,76,48,219,18,6,0,3,-44,312,93,4571,0,85.8,-16.6,-521.8,-46.2,36.3,0.2,0.0,15.5,185.1,-85.8,-2602.8,2626.4,-521.8,-0.6,0.0600206812834385,0.12,0.0909090909090908,3.6,101.6,226.4,2.79,2.4,49.8,28.24,28.42,29.09,33093.99,657.36,637.5,15.9,4574.12,0.72,558.2,6992,7.6,0.08,166.9,-13.8,-19.9,0.096,425.4,-11.0,126.3,212.7,20.0,28.8,145.4,0.0,-0.1,0.0,4.3,-0.3,22.19,0.4054228738078348,5092,42.2775,2649.7,36.23,0.0558256295824035,958.5,82.77749956961392,24.24785438083561,0.4357257379986796,-5092,20.39,0.0517711171662125,0.053866490416391,-150.7,3.39,-1386,0.052520908576022,0.0129544777967108,80.4842872324275,177,0.309761515080664,1.560435294095929,9.6
2017-07-01,3.000261354140338,-0.283344367470304,1754,366,2147,0.08,358,84,0.094,884,271,945,151,448236,27,143,96,47,224,21,5,0,3,-44,301,85,4572,0,63.18,25.2,-631.0,-46.2,-100.7,0.2,0.0,33.9,355.6,-149.0,-4089.2,3860.0,-631.0,5.6,0.0380072555471189,0.13,0.0833333333333334,3.51,104.33,109.33,3.13,1.42,289.9,27.35,29.2,29.07,31496.94,461.69,667.25,14.67,4575.05,0.72,935.8,7260,7.6,0.08,173.2,-6.8,-10.6,0.096,436.6,0.0,137.4,218.3,21.9,28.8,149.5,0.0,-0.1,0.0,4.3,6.5,21.17,0.39029974393734,5345,21.30365853658537,2733.4,36.23,0.0569583542786436,986.5,89.30785278566671,22.26132467063707,0.4178848583288215,-5345,21.21,0.0762947837386298,0.0262503883193538,-537.3,3.69,-1428,0.0528356901601502,0.0129341721399904,81.79201417078751,175,0.3065037003812514,1.507209187292373,9.07
2017-10-01,3.234722532239027,-0.1355364353190273,1754,25,1772,0.08,334,91,0.094,589,283,957,190,448236,29,141,84,49,300,36,5,8,3,-44,449,87,4346,0,64.14,19.5,-3181.9,-46.2,-8.5,0.2,0.0,49.5,356.0,-213.1,-7800.0,9095.1,-1158.4,9.6,0.0505203512019971,0.17,0.4166666666666667,3.42,106.9,95.295,2.7,2.43,83.0,2.88,29.68,29.04,35477.43,673.88,672.03,18.16,4552.76,0.79,1530.1,7637,13.6,0.08,202.2,-41.1,1.2,0.096,47.0,0.0,148.7,23.5,19.9,28.8,133.4,0.0,-0.1,0.0,4.3,4.5,25.21,0.369097197712995,3531,22.4,2750.1,35.92,0.0730841267363819,980.5,98.384708205335,24.56819847168429,0.4878048780487805,-3531,28.82,0.4407488186114139,0.0381026438569207,-753.9,3.29,-1520,0.0533538959094448,0.0129519274919646,80.27731092436974,170,0.3798480662983425,1.474845777993604,10.81
2018-01-01,3.223559841945911,0.0412578050011158,1754,29,1941,0.08,311,93,0.094,504,292,884,154,448236,22,167,118,44,304,37,7,12,3,-44,159,82,4347,0,96.97,50.9,-3181.8,-46.2,-16.4,0.8,0.0,50.4,524.3,-310.0,-10731.4,11483.0,-1158.2,34.6,0.0922445851193687,0.13,0.0833333333333334,3.7,98.98,81.26,3.0,2.17,434.8,26.29,27.68,28.74,37778.36,531.77,695.25,12.07,4349.62,0.79,1949.1,7666,9.8,0.08,180.2,-18.3,-23.3,0.096,409.0,94.3,7.0,204.5,20.2,29.8,135.8,0.0,-0.1,0.0,4.3,18.6,23.94,0.3614827842792397,3946,16.7785046728972,2809.7,36.44,0.0988267500977706,1014.5,152.190323621829,23.05686490823388,0.4600882470918572,-3946,20.41,0.0656011893700054,0.0753457319980925,-1076.1,3.55,-1546,0.0543579412460556,0.0131265799170935,81.26324368378158,167,0.3657511064826868,1.482079661756923,11.54
2018-04-01,4.266744236124292,0.3692674939696443,1754,33,1257,0.08,299,96,0.094,480,284,821,147,448236,37,373,121,29,277,45,5,10,3,-44,201,63,4347,0,80.18,14.3,-989.6,-46.2,11.6,0.8,0.0,31.1,183.5,-80.2,-3575.9,3523.3,-989.6,50.6,0.0648080076910024,0.12,0.0,3.6,101.59,96.7,2.58,3.14,-405.25,27.66,26.1,28.12,41504.32,664.77,688.06,12.71,4350.71,0.79,556.7,7134,2.8,0.08,167.8,0.9,-10.3,0.096,412.3,92.9,15.5,206.2,18.8,29.8,152.4,0.0,-0.1,0.0,4.3,50.9,25.01,0.3854311199207136,3353,15.67863247863248,2855.4,35.76,0.0776314299732046,1021.1,181.6194288332351,28.70840383530739,0.4882120699379582,-3352,18.88,-0.0022205773501109,-0.0012543116964565,-201.5,2.93,-1527,0.0551232307891187,0.0130642854236697,77.69500438212094,159,0.4031911889296809,1.50337030414433,13.35
2018-07-01,4.275083687325262,0.4249037609425856,1754,39,1601,0.08,323,96,0.094,401,269,712,133,448236,34,228,155,34,286,46,5,10,3,-44,189,46,4347,0,79.08,71.2,-1159.7,-46.2,-85.3,0.8,0.0,46.4,378.7,-159.2,-5976.2,5906.8,-1159.7,60.1,0.0507985532572032,0.13,0.0,3.53,103.61,112.14,1.41,2.88,197.71,27.04,27.33,27.66,43770.79,465.23,709.47,12.12,4352.21,0.79,919.1,7117,4.0,0.08,173.2,-5.0,-12.7,0.096,434.6,101.2,4.3,217.3,20.7,29.8,149.2,0.0,-0.1,0.0,4.3,10.8,24.06,0.3845308478820338,3462,11.48424242424242,2940.5,35.69,0.0757664447208603,1045.6,214.8836344407117,25.59537057645226,0.4551524593812598,-3462,19.94,0.0113832355984822,0.0569093385802934,-618.3,3.3,-1498,0.0558877187930456,0.0131880316103144,79.62076909445331,300,0.4086297943301834,1.540034586421933,14.43
2018-10-01,4.574170769936297,0.4140844305338687,1754,48,1522,0.08,310,97,0.094,474,281,652,164,448236,99,231,139,34,279,59,4,11,3,-44,230,50,4348,0,75.02,112.2,-1664.4,-46.2,-89.5,0.9,0.0,66.4,554.2,-234.0,-8651.6,8389.5,-1665.3,135.6,0.0190387182910547,0.12,-0.2941176470588236,3.66,99.98,93.22,2.63,3.26,37.79,29.66,23.98,26.21,41188.53,621.14,682.68,10.82,4352.73,0.72,1449.8,7330,17.4,0.08,107.9,24.0,6.9,0.096,422.7,81.9,22.6,211.4,20.7,29.8,155.8,0.0,-0.1,0.0,4.3,74.3,23.85,0.3707623438230774,3726,8.887671232876713,2971.8,34.49,0.0806152503545327,1025.4,212.8914716454746,27.48876043673732,0.4783772211517876,-3718,16.87,-0.3677305411883437,-0.0889887640449438,-844.0,3.08,-1619,0.0567222094293679,0.0128359144958281,78.4382871536524,313,0.3993818035210321,1.585362192867254,12.47
2019-01-01,4.276375834207063,0.3266004181345108,1754,57,2000,0.08,271,98,0.094,441,276,670,166,448236,89,518,131,67,335,50,6,11,3,-44,276,52,4336,0,115.6,131.1,-2076.7,-46.2,-84.7,0.9,0.0,41.1,699.3,-349.9,-11776.3,11970.0,-1961.2,137.4,-0.0416617935623041,0.13,0.0,3.87,94.52,74.3,2.35,2.85,185.33,22.81,24.53,25.45,46753.75,598.73,658.37,9.63,4353.02,0.73,1917.4,7398,11.8,0.08,153.3,-17.0,1.7,0.096,171.1,87.9,6.5,171.1,23.4,29.8,167.4,0.0,-0.1,0.0,4.3,2.6,23.72,0.3634758364312267,3735,8.485355648535565,3058.3,33.58,0.0884791970673026,1030.3,169.534997961264,30.47507456327227,0.4905198125266297,-3726,18.93,0.0088943146145796,-0.0307464892830745,-1062.4,2.84,-1650,0.0563627546312477,0.0123958030499118,76.64299126459304,314,0.4000915750915751,1.632243225647918,14.08
2019-04-01,5.344851044172801,0.2526766893878341,1754,67,1675,0.08,282,98,0.094,523,189,548,161,448236,101,883,131,91,358,111,3,11,3,-44,269,56,4271,0,144.42,-146.7,-1351.7,-46.2,-86.7,0.1,0.0,47.8,180.5,-144.4,-1561.0,1890.3,-646.6,7.0,-0.0060943225874978,0.13,0.0833333333333334,3.7,98.96,86.25999999999999,2.39,2.22,-149.74,26.42,23.7,24.86,45437.0,641.26,650.61,11.0,4308.29,0.74,486.0,7566,9.2,0.08,158.4,-0.6,-13.7,0.096,196.3,93.4,12.5,196.3,2.9,29.8,151.9,0.0,-0.1,0.0,4.3,7.5,26.61,0.3674013605442176,2993,6.705993690851735,3136.1,32.17,0.0983049660292778,1010.3,131.80746172938,51.74560546875,0.635986328125,-2382,17.44,0.01316765578635,0.0095761381475667,-202.0,2.08,-1716,0.0561204417500331,0.0120939841877706,65.89976671225163,310,0.4343027281539953,1.646489987588315,13.94
2019-07-01,5.218227314316323,0.220614073541364,1754,74,1611,0.08,211,94,0.094,451,186,558,153,448236,57,286,123,89,340,109,3,11,3,-44,187,53,4239,0,126.12,-153.1,-1891.1,1.4,-178.2,0.1,-4.7,68.3,385.2,-270.4,-2857.3,3433.7,-775.2,11.7,0.040259890938624,0.13,0.0,3.64,100.6,98.22,3.17,2.9,284.38,26.55,24.29,24.12,48351.35,542.32,703.57,9.43,4255.82,0.74,883.8,8197,11.1,0.08,151.1,4.7,-4.1,0.096,207.4,84.7,4.3,207.4,3.1,29.8,162.1,0.0,-0.1,0.0,4.3,5.1,24.67,0.3519263419093639,2777,7.097682119205298,3216.7,33.45,0.0939296038088759,1073.2,89.75110756271329,40.7960779736197,0.6007937434341076,-2149,17.84,-0.0257503410641201,-0.0001432049262493,-564.9,2.54,-1735,0.0558145088603106,0.0117333690211346,71.02470568728238,300,0.465177151120752,1.625748385482286,15.15
2019-10-01,5.558015420438908,0.2150869960887603,1754,77,1766,0.08,237,91,0.083,468,184,594,169,448236,47,219,115,90,325,113,4,29,3,-44,205,51,4240,-32,104.91,-188.9,-2480.6,1.4,-294.2,0.4,-4.7,77.5,579.1,-374.9,-4127.7,4725.5,-1352.3,12.6,0.0692162565836018,0.15,0.25,3.59,102.01,102.735,2.53,2.33,108.42,23.65,25.33,24.47,43446.45,788.14,712.58,10.76,4245.72,0.75,1554.8,8188,10.8,0.08,155.7,-1.1,-15.3,0.096,194.2,78.2,37.9,194.2,3.4,29.8,157.7,0.0,-0.1,0.0,4.3,1.4,25.98,0.3511792756798556,2803,8.208365019011408,3242.8,33.39,0.0911905242613904,1084.0,80.0155360278757,42.0565130730449,0.5851799742056513,-2170,19.34,0.2488028731045491,0.1693800361782603,-715.4,2.54,-1786,0.0554696369940777,0.0118712273641851,70.39451964344669,297,0.4551298245614036,1.616361634432102,13.47
2020-01-01,4.811975621754453,0.1252461917081948,1754,80,1579,0.06,168,83,0.083,431,175,549,96,448236,51,275,138,91,368,111,20,33,52,-44,211,53,4241,-14,92.35,-52.6,-2481.6,1.4,-273.4,0.8,-4.7,80.4,755.0,-466.5,-5444.7,5841.1,-1342.3,22.7,0.0763149687444912,0.14,0.0769230769230771,3.55,103.16,107.25,1.25,2.79,604.49,21.12,23.62,24.24,36112.24,696.84,690.36,13.0,4245.98,0.76,2151.3,8110,10.8,0.08,163.0,-45.3,-24.0,0.096,160.2,75.6,9.1,160.2,3.2,29.8,172.8,0.0,-0.1,0.0,4.3,10.2,25.45,0.3554939386123291,3041,5.643271767810027,3210.4,33.38,0.0497335120818756,1071.6,62.17221856755824,41.73572744014733,0.5835635359116023,-2374,18.63,0.0305963699222127,0.0367546133902698,-915.3,2.62,-1753,0.0553090819943142,0.0118016917969705,70.55384115640734,282,0.4431805632247377,1.598823088839248,11.33
2020-04-01,4.641078085324874,-0.1316730724638645,1754,88,1676,0.06,177,73,0.083,638,183,853,82,448236,127,646,185,86,315,141,12,23,52,-44,239,587,4241,-14,54.96,-11.7,-17.9,2.9,-3.7,0.4,-4.7,-0.5,205.5,-55.0,-1071.1,949.2,0.0,13.0,0.0904658214996592,0.13,0.0,3.45,106.24,101.015,2.38,2.09,741.95,26.24,24.47,24.43,41321.39,796.91,716.64,14.54,4246.28,0.76,728.1,8419,12.0,0.08,147.4,23.9,26.2,0.096,200.3,58.8,3.8,200.3,3.2,29.8,121.9,0.0,-0.1,0.0,4.3,9.5,27.79,0.3531435720988427,2834,5.654918032786885,3119.0,33.67,-0.005452632250247,1049.4,59.75258926656248,48.99382574891379,0.6071796044358065,-2178,18.05,0.0212337543474281,0.0995179598818223,-98.2,2.25,-1813,0.0544303750863793,0.0119000268286594,67.11687514388765,281,0.4040155440414508,1.554795566471802,12.62
2020-07-01,3.948905332211948,-0.2432477363762905,1754,101,2295,0.06,198,86,0.083,481,188,1054,93,448236,44,147,190,84,292,179,11,29,52,-44,196,0,4243,-14,119.61,-63.5,-585.4,2.9,75.0,0.8,-2.7,20.0,445.0,-173.9,-2324.2,1997.3,-536.8,21.2,0.1914640493717006,0.15,0.1538461538461537,3.54,103.27,94.78,2.13,1.77,149.48,28.03,27.47,25.25,58149.9,811.43,846.41,13.25,4248.96,0.75,1399.9,8786,17.5,0.08,183.9,23.4,17.4,0.096,254.5,67.7,9.0,254.5,1.9,29.8,123.2,0.0,-0.1,0.0,4.3,8.5,27.15,0.3492198080433375,3536,6.568730650154798,3305.4,35.78,0.0275748437840024,1183.7,56.88717872734679,38.84169084127642,0.5810194778284293,-2836,19.77,0.140906704008402,0.2000859352621025,-322.8,2.77,-1934,0.0539674189191259,0.0122964940208935,72.02447578538916,289,0.424149878095727,1.538583664592014,16.32
2020-10-01,5.374243454991729,-0.03306431370654,1754,113,2166,0.06,181,83,0.083,582,190,1095,101,448236,71,166,253,91,285,184,5,43,52,-44,232,61,4243,-14,57.19,-55.0,-1289.7,3.1,90.8,1.5,1.9,40.7,710.0,-231.4,-4105.1,3803.5,-1221.5,24.0,0.2350843656949602,0.17,0.1333333333333335,3.44,106.24,87.1,1.71,1.43,104.63,27.07,27.58,25.85,72960.06,851.54,895.99,14.27,4250.61,0.74,2169.3,9185,15.3,0.08,203.3,11.7,1.2,0.096,262.4,71.0,11.8,262.4,2.8,29.8,126.2,0.0,-0.1,0.0,4.3,3.0,28.08,0.3625050365509699,3417,6.707374631268437,3513.9,35.43,0.0836005920809177,1240.1,50.80445841746036,41.50520089740975,0.6001427697328167,-2664,20.11,0.1252596261383607,0.2558008718886233,-580.9,2.6,-2008,0.0542503022226256,0.0128637502011379,70.66878062842318,291,0.439732198723564,1.525110081492192,19.34
2021-01-01,6.232390709766153,0.2951833508029733,1754,136,2675,0.06,145,83,0.083,590,191,1622,107,448236,81,167,183,95,278,254,3,58,52,-44,286,69,4245,-14,51.98,-33.0,-1318.4,3.1,85.3,2.0,1.9,42.0,943.4,-283.9,-6296.5,5594.9,-1228.2,25.6,0.2623370078740157,0.16,0.1428571428571428,3.49,104.94,79.42,2.67,1.28,809.67,26.78,26.36,26.5,79406.76,861.66,884.29,11.07,4251.78,0.73,2966.5,9696,21.3,0.08,180.0,26.2,26.7,0.096,254.7,68.7,5.3,254.7,3.0,29.8,143.1,0.0,-0.1,0.0,4.3,1.0,27.29,0.3755138717286308,3630,6.503314917127072,3608.8,34.78,0.1240966857712436,1254.6,50.81671934067535,41.95402298850575,0.624197720088131,-2843,19.3,0.1677289500167729,0.2993527508090614,-775.4,2.54,-2063,0.0549048624992482,0.0134612525595694,70.44534412955466,290,0.4345857418111754,1.501447834256371,19.88
2021-04-01,7.95740453913094,0.714559503812771,1754,149,2198,0.06,124,94,0.083,710,188,1612,95,448236,76,594,220,94,274,266,3,57,52,-44,221,71,4242,-14,68.63,3.0,-957.0,0.0,-0.5,1.1,6.1,-43.3,265.8,-68.6,-1686.6,1364.5,-863.8,6.0,0.2421688370554582,0.17,0.3076923076923077,3.51,104.17,82.36,1.71,1.41,23.06,27.52,25.72,26.75,90220.84,955.65,901.53,-3.55,4253.31,0.73,862.9,9122,16.1,0.08,195.3,15.5,5.2,0.096,267.8,76.1,8.3,267.8,2.3,29.8,140.2,0.0,-0.1,0.0,4.3,6.0,29.45,0.4022575679835813,3426,6.990529247910863,3783.0,33.66,0.2128887463930746,1273.4,51.99419533107151,52.32774674115456,0.6636316606311433,-2676,18.64,0.2627711059329629,0.2662989676141987,-158.0,2.09,-2097,0.0566075138467058,0.0139927244384128,65.6479217603912,285,0.4552346570397112,1.545687967849228,22.11
2021-07-01,8.471609529889776,1.145305804316274,1754,76,1951,0.06,69,95,0.083,653,190,1361,93,448236,127,232,215,88,356,330,4,56,52,-44,281,71,4191,-14,70.75,47.2,-2409.3,0.1,-21.5,1.2,13.5,-11.1,540.6,-139.4,-3616.7,3573.0,-861.8,11.8,0.105862040272924,0.17,0.1333333333333335,3.66,100.0,85.94,1.79,1.51,744.73,27.12,25.16,26.16,94656.88,815.48,947.25,11.62,4218.29,0.73,1574.3,9304,16.1,0.08,190.1,14.6,4.5,0.096,272.7,66.4,4.3,272.7,2.0,29.8,140.8,0.0,-0.1,0.0,4.3,5.9,29.64,0.4012050856826976,3036,6.247663551401869,3996.6,33.21,0.2091123615901251,1322.6,53.71767878695386,51.71243770543951,0.6592089916233698,-2287,18.34,0.1228904571954588,0.1234037474638978,-505.1,2.17,-2120,0.0583638403854869,0.0141613253304869,65.91417388873357,283,0.4939562476826103,1.599032991854627,22.72
2021-10-01,10.09713568537098,0.8788013177915326,1754,90,1590,0.06,66,97,0.083,735,192,1620,71,448236,165,310,191,85,365,311,4,67,52,-44,304,66,4191,-14,67.14,150.6,-3273.2,1.2,-136.4,1.9,14.5,-17.0,830.4,-206.5,-6036.5,5867.1,-1704.5,19.0,0.1172887275036212,0.18,0.0588235294117645,3.58,102.09,85.19999999999999,1.59,1.33,-90.63,26.7,24.93,25.5,106246.64,815.55,1006.16,12.48,4198.92,0.73,2294.3,9658,15.6,0.08,196.3,15.5,7.7,0.096,283.1,58.5,9.9,283.1,1.9,29.8,149.2,0.0,-0.1,0.0,4.3,7.2,30.49,0.396858249747917,2632,5.66,4253.3,32.92,0.2104214690230228,1395.0,60.06798475781508,57.16738197424893,0.6983905579399141,-1868,18.27,0.1008093142126936,0.118589025755879,-912.7,1.94,-2162,0.0602486720925664,0.0143244523705892,63.62643364281814,282,0.5225826268583365,1.65685497059336,24.95
2022-01-01,9.856361597418248,0.5814736361077835,1754,26,1775,0.06,55,97,0.083,717,189,1822,88,448236,152,175,167,36,335,307,3,60,52,-44,306,349,4193,-14,83.52,199.9,-3308.4,1.2,-158.8,2.8,3.9,-5.6,1069.6,-290.1,-8610.8,7906.2,-1698.7,22.8,0.0490528753068924,0.18,0.125,3.63,100.72,84.46,1.63,1.34,792.47,24.5,23.37,24.75,105339.91,875.99,928.92,11.96,4202.07,0.74,3061.5,9736,18.2,0.08,204.1,2.4,3.1,0.096,245.7,77.3,4.1,245.7,2.0,29.8,161.8,0.0,-0.1,0.0,4.3,3.9,29.15,0.3894092219020173,3155,5.433944954128441,4291.7,31.0,0.189231877632454,1330.2,66.39026351713977,56.45210033242671,0.6728115241261207,-2383,17.64,0.0857512209135304,0.0470961168345975,-1180.8,2.0,-2148,0.0600154842091861,0.0138675597073527,63.91732663704849,276,0.4848282873926796,1.725467564186327,24.6
